schema,table,column,position,data_type,max_length,precision,scale,nullable,default,comment,key_type,fk_table,fk_column
parties,supplier_contacts,created_at,16,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
parties,supplier_contacts,updated_at,17,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
parties,suppliers,supplier_id,1,integer,,32,,NO,nextval('parties.suppliers_supplier_id_seq'::regclass),,PK,,
parties,suppliers,org_id,2,uuid,,,,NO,,,FK,organizations,org_id
parties,suppliers,supplier_code,3,text,,,,NO,,,,,
parties,suppliers,supplier_name,4,text,,,,NO,,,,,
parties,suppliers,supplier_type,5,text,,,,NO,,,,,
parties,suppliers,primary_phone,6,text,,,,NO,,,,,
parties,suppliers,primary_email,7,text,,,,YES,,,,,
parties,suppliers,secondary_phone,8,text,,,,YES,,,,,
parties,suppliers,contact_person_name,9,text,,,,YES,,,,,
parties,suppliers,contact_person_phone,10,text,,,,YES,,,,,
parties,suppliers,gst_number,11,text,,,,YES,,,,,
parties,suppliers,pan_number,12,text,,,,YES,,,,,
parties,suppliers,drug_license_number,13,text,,,,YES,,,,,
parties,suppliers,drug_license_validity,14,date,,,,YES,,,,,
parties,suppliers,establishment_year,15,integer,,32,,YES,,,,,
parties,suppliers,payment_days,16,integer,,32,,YES,30,,,,
parties,suppliers,preferred_payment_mode,17,text,,,,YES,'bank_transfer'::text,,,,
parties,suppliers,early_payment_discount,18,numeric,,5,2,YES,0,,,,
parties,suppliers,late_payment_penalty,19,numeric,,5,2,YES,0,,,,
parties,suppliers,supplier_category,20,text,,,,YES,,,,,
parties,suppliers,supplier_grade,21,text,,,,YES,,,,,
parties,suppliers,product_categories,22,ARRAY,,,,YES,,,,,
parties,suppliers,brand_authorizations,23,ARRAY,,,,YES,,,,,
parties,suppliers,compliance_rating,24,text,,,,YES,'good'::text,,,,
parties,suppliers,quality_rating,25,numeric,,3,2,YES,,,,,
parties,suppliers,delivery_rating,26,numeric,,3,2,YES,,,,,
parties,suppliers,vendor_documents,27,jsonb,,,,YES,'[]'::jsonb,,,,
parties,suppliers,bank_name,28,text,,,,YES,,,,,
parties,suppliers,account_number,29,text,,,,YES,,,,,
parties,suppliers,ifsc_code,30,text,,,,YES,,,,,
parties,suppliers,account_type,31,text,,,,YES,'current'::text,,,,
parties,suppliers,account_holder_name,32,text,,,,YES,,,,,
parties,suppliers,credit_limit_given,33,numeric,,15,2,YES,,,,,
parties,suppliers,current_outstanding,34,numeric,,15,2,YES,0,,,,
parties,suppliers,first_purchase_date,35,date,,,,YES,,,,,
parties,suppliers,last_purchase_date,36,date,,,,YES,,,,,
parties,suppliers,total_purchase_amount,37,numeric,,15,2,YES,0,,,,
parties,suppliers,total_purchases,38,integer,,32,,YES,0,,,,
parties,suppliers,average_order_value,39,numeric,,15,2,YES,0,,,,
parties,suppliers,return_rate_percentage,40,numeric,,5,2,YES,0,,,,
parties,suppliers,quality_issue_count,41,integer,,32,,YES,0,,,,
parties,suppliers,is_active,42,boolean,,,,YES,true,,,,
parties,suppliers,is_approved,43,boolean,,,,YES,false,,,,
parties,suppliers,approved_date,44,date,,,,YES,,,,,
parties,suppliers,approved_by,45,integer,,32,,YES,,,FK,org_users,user_id
parties,suppliers,blacklisted,46,boolean,,,,YES,false,,,,
parties,suppliers,blacklist_reason,47,text,,,,YES,,,,,
parties,suppliers,blacklist_date,48,date,,,,YES,,,,,
parties,suppliers,internal_notes,49,text,,,,YES,,,,,
parties,suppliers,created_at,50,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
parties,suppliers,updated_at,51,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
parties,suppliers,created_by,52,integer,,32,,YES,,,FK,org_users,user_id
parties,suppliers,website,53,text,,,,YES,,Supplier website URL for reference and communication,,,
parties,territories,territory_id,1,integer,,32,,NO,nextval('parties.territories_territory_id_seq'::regclass),,PK,,
parties,territories,org_id,2,uuid,,,,NO,,,FK,organizations,org_id
parties,territories,territory_code,3,text,,,,NO,,,,,
parties,territories,territory_name,4,text,,,,NO,,,,,
parties,territories,territory_type,5,text,,,,NO,,,,,
parties,territories,parent_territory_id,6,integer,,32,,YES,,,FK,territories,territory_id
parties,territories,territory_path,7,text,,,,YES,,,,,
parties,territories,geographic_data,8,jsonb,,,,YES,'{}'::jsonb,,,,
parties,territories,territory_manager_id,9,integer,,32,,YES,,,FK,org_users,user_id
parties,territories,sales_team_ids,10,ARRAY,,,,YES,,,,,
parties,territories,monthly_target,11,numeric,,15,2,YES,,,,,
parties,territories,quarterly_target,12,numeric,,15,2,YES,,,,,
parties,territories,annual_target,13,numeric,,15,2,YES,,,,,
parties,territories,current_month_achievement,14,numeric,,15,2,YES,0,,,,
parties,territories,current_quarter_achievement,15,numeric,,15,2,YES,0,,,,
parties,territories,is_active,16,boolean,,,,YES,true,,,,
parties,territories,created_at,17,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
parties,territories,updated_at,18,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
inventory,batches,batch_id,1,integer,,32,,NO,nextval('inventory.batches_batch_id_seq'::regclass),,PK,,
inventory,batches,org_id,2,uuid,,,,NO,,,FK,organizations,org_id
inventory,batches,product_id,3,integer,,32,,NO,,,FK,products,product_id
inventory,batches,batch_number,4,text,,,,NO,,,,,
inventory,batches,alternate_batch_number,5,text,,,,YES,,,,,
inventory,batches,manufacturing_date,6,date,,,,YES,,,,,
inventory,batches,expiry_date,7,date,,,,NO,,,,,
inventory,batches,retesting_date,8,date,,,,YES,,,,,
inventory,batches,initial_quantity,9,numeric,,15,3,NO,,,,,
inventory,batches,quantity_available,10,numeric,,15,3,NO,0,,,,
inventory,batches,quantity_reserved,11,numeric,,15,3,YES,0,Quantity reserved for specific purposes,,,
inventory,batches,quantity_quarantine,12,numeric,,15,3,YES,0,,,,
inventory,batches,location_count,13,integer,,32,,YES,0,,,,
inventory,batches,primary_location_id,14,integer,,32,,YES,,,,,
inventory,batches,cost_per_unit,15,numeric,,15,4,YES,,Purchase cost per base unit (only pricing source),,,
inventory,batches,mrp_per_unit,16,numeric,,15,2,NO,,MRP per base unit (only MRP source),,,
inventory,batches,sale_price_per_unit,17,numeric,,15,2,YES,,Selling price per base unit (only selling price source),,,
inventory,batches,qc_status,28,text,,,,YES,'pending'::text,,,,
inventory,batches,qc_date,29,date,,,,YES,,,,,
inventory,batches,qc_certificate_number,30,text,,,,YES,,,,,
inventory,batches,qc_performed_by,31,integer,,32,,YES,,,FK,org_users,user_id
inventory,batches,source_type,32,text,,,,NO,,,,,
inventory,batches,source_reference_id,33,integer,,32,,YES,,,,,
inventory,batches,supplier_id,34,integer,,32,,YES,,,FK,suppliers,supplier_id
inventory,batches,weighted_average_cost,35,numeric,,15,4,YES,,,,,
inventory,batches,last_cost_update,36,timestamp with time zone,,,,YES,,,,,
inventory,batches,cost_calculation_method,37,text,,,,YES,'weighted_average'::text,,,,
inventory,batches,batch_status,38,text,,,,YES,'active'::text,,,,
inventory,batches,expiry_status,39,text,,,,YES,,,,,
inventory,batches,recall_status,40,text,,,,YES,,,,,
inventory,batches,recall_date,41,date,,,,YES,,,,,
inventory,batches,recall_reason,42,text,,,,YES,,,,,
inventory,batches,serial_numbers,43,ARRAY,,,,YES,,,,,
inventory,batches,created_at,44,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
inventory,batches,updated_at,45,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
inventory,batches,created_by,46,integer,,32,,YES,,,FK,org_users,user_id
inventory,batches,last_movement_date,47,timestamp with time zone,,,,YES,,,,,
inventory,batches,pack_size,48,integer,,32,,NO,1,"Physical pack size (e.g., 10, 100, 500)",,,
inventory,batches,pack_type,49,text,,,,NO,'unit'::text,"Pack type (strip, box, bottle, vial, tube, sachet)",,,
inventory,batches,pack_uom,50,text,,,,NO,'UNIT'::text,"Pack unit of measure (STR, BOX, BTL, VL, TB, SAC)",,,
inventory,batches,base_uom,51,text,,,,NO,'UNIT'::text,"Base unit of measure (TAB, ML, GM, UNIT)",,,
inventory,batches,units_per_pack,52,integer,,32,,NO,1,Number of units (tablets/capsules/ml) per package,,,
inventory,batches,packages_per_box,53,integer,,32,,YES,,Number of packages (strips/bottles/vials/boxes) per box,,,
inventory,batches,tablets_per_strip,54,integer,,32,,YES,,DEPRECATED: Use units_per_pack instead. Kept for backward compatibility,,,
inventory,batches,storage_condition,55,text,,,,YES,'room_temp'::text,"Storage requirement (room_temp, cold_storage, freezer)",,,
inventory,batches,storage_location,56,text,,,,YES,,,,,
inventory,batches,quality_status,57,text,,,,YES,'approved'::text,"Quality control status (approved, quarantine, rejected)",,,
inventory,batches,quality_notes,58,text,,,,YES,,,,,
inventory,batches,quantity_allocated,59,numeric,,15,3,YES,0,Quantity allocated to pending orders,,,
inventory,batches,category_name,62,text,,,,YES,,"Actual form of this batch (Tablet, Capsule, Syrup, etc.)",,,
inventory,batches,category_id,63,integer,,32,,YES,,Category reference for reporting consistency,FK,product_categories,category_id
inventory,batches,product_type,64,text,,,,YES,'standard'::text,"Product type classification (standard, kit, service, digital)",,,
inventory,batches,quantity_returned,65,numeric,,18,3,YES,0,,,,
inventory,competitor_pricing,competitor_price_id,1,integer,,32,,NO,nextval('inventory.competitor_pricing_competitor_price_id_seq'::regclass),,PK,,
inventory,competitor_pricing,org_id,2,integer,,32,,NO,,,,,
inventory,competitor_pricing,product_id,3,integer,,32,,YES,,,FK,products,product_id
inventory,competitor_pricing,competitor_name,4,text,,,,NO,,,,,
inventory,competitor_pricing,competitor_price,5,numeric,,12,2,NO,,,,,
inventory,competitor_pricing,competitor_mrp,6,numeric,,12,2,YES,,,,,
inventory,competitor_pricing,data_source,7,text,,,,YES,,,,,
inventory,competitor_pricing,price_comparison,8,jsonb,,,,YES,,,,,
inventory,competitor_pricing,is_active,9,boolean,,,,YES,true,,,,
inventory,competitor_pricing,last_updated,10,timestamp without time zone,,,,YES,CURRENT_TIMESTAMP,,,,
inventory,competitor_pricing,created_at,11,timestamp without time zone,,,,YES,CURRENT_TIMESTAMP,,,,
inventory,inventory_movements,movement_id,1,integer,,32,,NO,nextval('inventory.inventory_movements_movement_id_seq'::regclass),,PK,,
inventory,inventory_movements,org_id,2,uuid,,,,NO,,,,,
inventory,inventory_movements,movement_type,3,text,,,,NO,,,,,
inventory,inventory_movements,movement_date,4,timestamp without time zone,,,,YES,CURRENT_TIMESTAMP,,,,
inventory,inventory_movements,movement_direction,5,text,,,,NO,,,,,
inventory,inventory_movements,product_id,6,integer,,32,,NO,,,,,
inventory,inventory_movements,batch_id,7,integer,,32,,YES,,,,,
inventory,inventory_movements,quantity,8,numeric,,15,3,NO,,,,,
inventory,inventory_movements,pack_type,9,text,,,,YES,,,,,
inventory,inventory_movements,base_quantity,10,numeric,,15,3,YES,,,,,
inventory,inventory_movements,location_id,11,integer,,32,,NO,1,,,,
inventory,inventory_movements,from_location_id,12,integer,,32,,YES,,,,,
inventory,inventory_movements,to_location_id,13,integer,,32,,YES,,,,,
inventory,inventory_movements,unit_cost,14,numeric,,15,4,YES,,,,,
inventory,inventory_movements,total_cost,15,numeric,,15,2,YES,,,,,
inventory,inventory_movements,reference_type,16,text,,,,YES,,,,,
inventory,inventory_movements,reference_id,17,integer,,32,,YES,,,,,
inventory,inventory_movements,reference_number,18,text,,,,YES,,,,,
inventory,inventory_movements,transfer_type,19,text,,,,YES,,,,,
inventory,inventory_movements,transfer_pair_id,20,integer,,32,,YES,,,,,
inventory,inventory_movements,reason,21,text,,,,YES,,,,,
inventory,inventory_movements,notes,22,text,,,,YES,,,,,
inventory,inventory_movements,pack_display_data,23,jsonb,,,,YES,,,,,
inventory,inventory_movements,cost_details,24,jsonb,,,,YES,,,,,
inventory,inventory_movements,created_by,25,integer,,32,,NO,,,,,
inventory,inventory_movements,created_at,26,timestamp without time zone,,,,YES,CURRENT_TIMESTAMP,,,,
inventory,inventory_movements,approved_by,27,integer,,32,,YES,,,,,
inventory,inventory_movements,approved_at,28,timestamp without time zone,,,,YES,,,,,
inventory,location_wise_stock,stock_id,1,integer,,32,,NO,nextval('inventory.location_wise_stock_stock_id_seq'::regclass),,PK,,
inventory,location_wise_stock,product_id,2,integer,,32,,NO,,,FK,products,product_id
inventory,location_wise_stock,batch_id,3,integer,,32,,NO,,,FK,batches,batch_id
inventory,location_wise_stock,location_id,4,integer,,32,,NO,,,FK,storage_locations,location_id
inventory,location_wise_stock,org_id,5,uuid,,,,NO,,,FK,organizations,org_id
inventory,location_wise_stock,quantity_available,6,numeric,,15,3,NO,0,,,,
inventory,location_wise_stock,quantity_reserved,7,numeric,,15,3,YES,0,,,,
inventory,location_wise_stock,quantity_quarantine,8,numeric,,15,3,YES,0,,,,
inventory,location_wise_stock,stock_in_date,9,date,,,,NO,CURRENT_DATE,,,,
inventory,location_wise_stock,unit_cost,10,numeric,,15,4,YES,,,,,
inventory,location_wise_stock,bin_number,11,text,,,,YES,,,,,
inventory,location_wise_stock,pallet_number,12,text,,,,YES,,,,,
inventory,location_wise_stock,stock_status,13,text,,,,YES,'available'::text,,,,
inventory,location_wise_stock,last_movement_date,14,timestamp with time zone,,,,YES,,,,,
inventory,location_wise_stock,last_counted_date,15,date,,,,YES,,,,,
inventory,location_wise_stock,created_at,16,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
inventory,location_wise_stock,last_updated,17,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
inventory,movement_summary,movement_type,1,text,,,,YES,,,,,
inventory,movement_summary,product_id,2,integer,,32,,YES,,,,,
inventory,movement_summary,quantity,3,numeric,,15,3,YES,,,,,
inventory,movement_summary,movement_date,4,date,,,,YES,,,,,
inventory,movement_summary,document_number,5,text,,,,YES,,,,,
inventory,movement_summary,party_name,6,text,,,,YES,,,,,
inventory,movement_summary,org_id,7,uuid,,,,YES,,,,,
inventory,price_alerts,alert_id,1,integer,,32,,NO,nextval('inventory.price_alerts_alert_id_seq'::regclass),,PK,,
inventory,price_alerts,org_id,2,integer,,32,,NO,,,,,
inventory,price_alerts,product_id,3,integer,,32,,YES,,,FK,products,product_id
inventory,price_alerts,batch_id,4,integer,,32,,YES,,,FK,batches,batch_id
inventory,price_alerts,alert_type,5,text,,,,NO,,,,,
inventory,price_alerts,alert_severity,6,text,,,,YES,,,,,
inventory,price_alerts,current_price,7,numeric,,12,2,YES,,,,,
inventory,price_alerts,average_price,8,numeric,,12,2,YES,,,,,
inventory,price_alerts,competitor_price,9,numeric,,12,2,YES,,,,,
inventory,price_alerts,price_change_percent,10,numeric,,5,2,YES,,,,,
inventory,price_alerts,margin_impact_percent,11,numeric,,5,2,YES,,,,,
inventory,price_alerts,price_volatility,12,numeric,,12,2,YES,,,,,
inventory,price_alerts,price_difference_percent,13,numeric,,5,2,YES,,,,,
inventory,price_alerts,alert_message,14,text,,,,NO,,,,,
inventory,price_alerts,price_data,15,jsonb,,,,YES,,,,,
inventory,price_alerts,price_variance_data,16,jsonb,,,,YES,,,,,
inventory,price_alerts,competitor_data,17,jsonb,,,,YES,,,,,
inventory,price_alerts,acknowledged,18,boolean,,,,YES,false,,,,
inventory,price_alerts,acknowledged_by,19,integer,,32,,YES,,,,,
inventory,price_alerts,acknowledged_at,20,timestamp without time zone,,,,YES,,,,,
inventory,price_alerts,created_at,21,timestamp without time zone,,,,YES,CURRENT_TIMESTAMP,,,,
inventory,price_change_log,log_id,1,integer,,32,,NO,nextval('inventory.price_change_log_log_id_seq'::regclass),,PK,,
inventory,price_change_log,org_id,2,integer,,32,,NO,,,,,
inventory,price_change_log,product_id,3,integer,,32,,YES,,,FK,products,product_id
inventory,price_change_log,batch_id,4,integer,,32,,YES,,,FK,batches,batch_id
inventory,price_change_log,change_type,5,text,,,,NO,,,,,
inventory,price_change_log,old_value,6,numeric,,12,2,YES,,,,,
inventory,price_change_log,new_value,7,numeric,,12,2,YES,,,,,
inventory,price_change_log,change_reason,8,text,,,,YES,,,,,
inventory,price_change_log,changed_by,9,integer,,32,,YES,,,,,
inventory,price_change_log,requires_approval,10,boolean,,,,YES,false,,,,
inventory,price_change_log,approved_by,11,integer,,32,,YES,,,,,
inventory,price_change_log,approved_at,12,timestamp without time zone,,,,YES,,,,,
inventory,price_change_log,created_at,13,timestamp without time zone,,,,YES,CURRENT_TIMESTAMP,,,,
inventory,price_history,history_id,1,integer,,32,,NO,nextval('inventory.price_history_history_id_seq'::regclass),,PK,,
inventory,price_history,org_id,2,integer,,32,,NO,,,,,
inventory,price_history,product_id,3,integer,,32,,YES,,,FK,products,product_id
inventory,price_history,batch_id,4,integer,,32,,YES,,,FK,batches,batch_id
inventory,price_history,price_type,5,text,,,,NO,,,,,
inventory,price_history,old_price,6,numeric,,12,2,YES,,,,,
inventory,price_history,new_price,7,numeric,,12,2,YES,,,,,
inventory,price_history,change_percent,8,numeric,,5,2,YES,,,,,
inventory,price_history,change_reason,9,text,,,,YES,,,,,
inventory,price_history,changed_by,10,integer,,32,,YES,,,,,
inventory,price_history,changed_at,11,timestamp without time zone,,,,YES,CURRENT_TIMESTAMP,,,,
inventory,price_history,source_reference,12,text,,,,YES,,,,,
inventory,product_categories,category_id,1,integer,,32,,NO,nextval('inventory.product_categories_category_id_seq'::regclass),,PK,,
inventory,product_categories,org_id,2,uuid,,,,NO,,,FK,organizations,org_id
inventory,product_categories,parent_category_id,3,integer,,32,,YES,,,FK,product_categories,category_id
inventory,product_categories,category_code,4,text,,,,NO,,,,,
inventory,product_categories,category_name,5,text,,,,NO,,,,,
inventory,product_categories,category_level,6,integer,,32,,NO,1,,,,
inventory,product_categories,category_path,7,text,,,,YES,,,,,
inventory,product_categories,category_type,8,text,,,,YES,'standard'::text,,,,
inventory,product_categories,requires_prescription,9,boolean,,,,YES,false,,,,
inventory,product_categories,requires_license,10,boolean,,,,YES,false,,,,
inventory,product_categories,display_order,11,integer,,32,,YES,,,,,
inventory,product_categories,icon_name,12,text,,,,YES,,,,,
inventory,product_categories,color_code,13,text,,,,YES,,,,,
inventory,product_categories,default_hsn_code,14,text,,,,YES,,,,,
inventory,product_categories,default_gst_rate,15,numeric,,5,2,YES,,,,,
inventory,product_categories,is_active,16,boolean,,,,YES,true,,,,
inventory,product_categories,created_at,17,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
